"","ID","Connective","ReactionTime1","ReactionTime2","ReactionTime3","TrialID","Label","Wordform","Answeraccuracy","Truthvalue","Sentenceform","Group","LogReactionTime1"
"997","5e8c8ac369162c010fbf95a8","but",1150,1562,828,"T2.32","test","CVC",1,"F","PositivePositive","B",7.0475172213573
"998","5e8c8ac369162c010fbf95a8","so",1387,846,642,"T2.53","test","VCV",1,"F","PositiveNegative","B",7.23489842031483
"999","5e8c8ac369162c010fbf95a8","but",1769,964,516,"T2.45","test","CVC",1,"F","PositivePositive","B",7.47816969415979
"1000","5e8c8ac369162c010fbf95a8","and",2590,737,826,"T2.11","test","VCC",1,"F","PositivePositive","B",7.85941315469358
"1001","5e8c8ac369162c010fbf95a8","so",1018,927,519,"T2.72","test","CVC",1,"J","PositivePositive","B",6.92559519711047
"1002","5e8c8ac369162c010fbf95a8","so",985,994,815,"T2.55","test","CVC",1,"F","PositivePositive","B",6.89264164117209
"1003","5e8c8ac369162c010fbf95a8","but",792,749,509,"T2.47","test","CVV",1,"J","PositivePositive","B",6.67456139181443
"1004","5e8c8ac369162c010fbf95a8","and",909,733,659,"T2.15","test","CVC",1,"F","PositivePositive","B",6.81234509417748
"1005","5e8c8ac369162c010fbf95a8","but",654,714,1027,"T2.48","test","CVC",1,"F","PositiveNegative","B",6.4831073514572
"1006","5e8c8ac369162c010fbf95a8","but",1152,750,512,"T2.29","test","VCC",1,"F","PositiveNegative","B",7.04925484125584
"1007","5e8c8ac369162c010fbf95a8","so",1191,958,522,"T2.64","test","CVC",1,"J","PositivePositive","B",7.0825485693553
"1008","5e8c8ac369162c010fbf95a8","but",960,996,772,"T2.46","test","CVC",1,"J","PositiveNegative","B",6.86693328446188
"1009","5e8c8ac369162c010fbf95a8","so",1687,784,506,"T2.65","test","CVV",1,"F","PositiveNegative","B",7.43070708254597
"1010","5e8c8ac369162c010fbf95a8","and",1103,1055,651,"T2.2","test","VCV",1,"J","PositivePositive","B",7.0057890192535
"1011","5e8c8ac369162c010fbf95a8","but",958,1459,608,"T2.26","test","VCV",1,"J","PositiveNegative","B",6.86484777797086
"1012","5e8c8ac369162c010fbf95a8","so",3802,1464,1208,"T2.69","test","CVV",1,"J","PositivePositive","B",8.24328252304838
"1013","5e8c8ac369162c010fbf95a8","but",1911,776,453,"T2.35","test","CVV",1,"J","PositivePositive","B",7.55538194424027
"1014","5e8c8ac369162c010fbf95a8","and",1192,1105,528,"T2.12","test","VCC",1,"F","PositivePositive","B",7.0833878476253
"1015","5e8c8ac369162c010fbf95a8","and",1806,1265,995,"T2.21","test","CVC",1,"J","PositiveNegative","B",7.49886973397693
"1016","5e8c8ac369162c010fbf95a8","but",901,1147,864,"T2.25","test","VCV",1,"J","PositiveNegative","B",6.80350525760834
"1017","5e8c8ac369162c010fbf95a8","so",766,1027,617,"T2.62","test","VCV",1,"F","PositivePositive","B",6.64118216974059
"1018","5e8c8ac369162c010fbf95a8","but",954,979,500,"T2.43","test","VCV",1,"J","PositivePositive","B",6.86066367144829
"1019","5e8c8ac369162c010fbf95a8","but",1706,1013,610,"T2.30","test","CVC",1,"F","PositiveNegative","B",7.44190672805162
"1020","5e8c8ac369162c010fbf95a8","and",2851,848,612,"T2.18","test","CVV",1,"F","PositivePositive","B",7.95542508891267
"1021","5e8c8ac369162c010fbf95a8","and",1507,1019,655,"T2.4","test","VCV",1,"F","PositiveNegative","B",7.3178761986265
"1022","5e8c8ac369162c010fbf95a8","and",825,945,565,"T2.7","test","CVC",1,"J","PositivePositive","B",6.71538338633468
"1023","5e8c8ac369162c010fbf95a8","and",1462,1671,607,"T2.13","test","CVV",1,"J","PositivePositive","B",7.28756064030972
"1024","5e8c8ac369162c010fbf95a8","but",1512,893,516,"T2.38","test","VCV",1,"F","PositiveNegative","B",7.32118855673948
"1025","5e8c8ac369162c010fbf95a8","but",1160,852,785,"T2.42","test","VCC",1,"J","PositiveNegative","B",7.05617528410041
"1026","5e8c8ac369162c010fbf95a8","so",2757,2175,809,"T2.52","test","CVC",1,"J","PositiveNegative","B",7.9218984110238
"1027","5e8c8ac369162c010fbf95a8","and",3206,1597,629,"T2.22","test","CVV",1,"J","PositiveNegative","B",8.0727793331695
"1028","5e8c8ac369162c010fbf95a8","and",1961,934,1105,"T2.6","test","CVC",1,"F","PositivePositive","B",7.58120982619635
"1029","5e8c8ac369162c010fbf95a8","so",1995,842,549,"T2.60","test","CVC",1,"F","PositiveNegative","B",7.59839932932396
"1030","5e8c8ac369162c010fbf95a8","but",3967,874,560,"T2.39","test","VCC",1,"F","PositivePositive","B",8.28576542051433
"1031","5e8c8ac369162c010fbf95a8","but",1520,887,558,"T2.41","test","CVC",1,"F","PositivePositive","B",7.32646561384032
"1032","5e8c8ac369162c010fbf95a8","and",1028,885,817,"T2.14","test","VCV",1,"F","PositiveNegative","B",6.93537044601511
"1033","5e8c8ac369162c010fbf95a8","and",1185,1608,591,"T2.1","test","CVV",1,"J","PositivePositive","B",7.07749805356923
"1034","5e8c8ac369162c010fbf95a8","so",2449,1490,625,"T2.71","test","VCV",1,"J","PositivePositive","B",7.80343505695217
"1035","5e8c8ac369162c010fbf95a8","so",1202,897,566,"T2.63","test","CVC",1,"J","PositiveNegative","B",7.09174211509515
"1036","5e8c8ac369162c010fbf95a8","and",1287,908,593,"T2.23","test","CVV",1,"J","PositiveNegative","B",7.16006920759613
"1037","610f970478727c36f4bb8624","and",1080,1080,699,"T2.1","test","CVV",1,"J","PositivePositive","B",6.98471632011827
"1038","610f970478727c36f4bb8624","and",1080,2774,1814,"T2.4","test","VCV",1,"F","PositiveNegative","B",6.98471632011827
"1039","610f970478727c36f4bb8624","and",907,741,781,"T2.8","test","CVV",1,"J","PositivePositive","B",6.81014245011514
"1040","610f970478727c36f4bb8624","so",1427,1386,1128,"T2.61","test","CVV",1,"F","PositiveNegative","B",7.26332961747684
"1041","610f970478727c36f4bb8624","so",1075,868,2230,"T2.67","test","CVV",1,"J","PositiveNegative","B",6.98007594056176
"1042","610f970478727c36f4bb8624","so",1216,906,1095,"T2.62","test","VCV",1,"F","PositivePositive","B",7.10332206252611
"1043","610f970478727c36f4bb8624","but",904,775,3474,"T2.39","test","VCC",1,"F","PositivePositive","B",6.80682936039218
"1044","610f970478727c36f4bb8624","and",532,990,1150,"T2.15","test","CVC",1,"F","PositivePositive","B",6.27664348934164
"1045","610f970478727c36f4bb8624","so",890,920,1384,"T2.51","test","VCV",1,"J","PositiveNegative","B",6.79122146272619
"1046","610f970478727c36f4bb8624","and",725,899,893,"T2.14","test","VCV",1,"F","PositiveNegative","B",6.58617165485467
"1047","610f970478727c36f4bb8624","and",740,857,813,"T2.7","test","CVC",1,"J","PositivePositive","B",6.60665018619822
"1048","610f970478727c36f4bb8624","and",819,830,841,"T2.12","test","VCC",1,"F","PositivePositive","B",6.70808408385307
"1049","610f970478727c36f4bb8624","and",461,886,1371,"T2.19","test","VCC",1,"J","PositiveNegative","B",6.13339804299665
"1050","610f970478727c36f4bb8624","and",356,869,1027,"T2.23","test","CVV",1,"J","PositiveNegative","B",5.87493073085203
"1051","610f970478727c36f4bb8624","but",1406,787,907,"T2.25","test","VCV",1,"J","PositiveNegative","B",7.24850407237061
"1052","610f970478727c36f4bb8624","so",565,995,1270,"T2.56","test","CVV",1,"F","PositivePositive","B",6.33682573114644
"1053","610f970478727c36f4bb8624","and",582,1088,1108,"T2.3","test","CVV",1,"F","PositiveNegative","B",6.36647044773144
"1054","610f970478727c36f4bb8624","so",725,855,1296,"T2.53","test","VCV",1,"F","PositiveNegative","B",6.58617165485467
"1055","610f970478727c36f4bb8624","and",789,1027,1579,"T2.17","test","CVC",1,"F","PositiveNegative","B",6.67076632084587
"1056","610f970478727c36f4bb8624","but",642,3545,2480,"T2.35","test","CVV",1,"J","PositivePositive","B",6.46458830368996
"1057","610f970478727c36f4bb8624","and",615,1042,763,"T2.2","test","VCV",1,"J","PositivePositive","B",6.42162226780652
"1058","610f970478727c36f4bb8624","but",722,1028,715,"T2.48","test","CVC",1,"F","PositiveNegative","B",6.58202513889283
"1059","610f970478727c36f4bb8624","but",674,1043,1074,"T2.42","test","VCC",1,"J","PositiveNegative","B",6.51323011091231
"1060","610f970478727c36f4bb8624","and",1018,1131,906,"T2.10","test","CVV",1,"F","PositiveNegative","B",6.92559519711047
"1061","610f970478727c36f4bb8624","so",674,1077,891,"T2.57","test","CVC",1,"J","PositiveNegative","B",6.51323011091231
"1062","610f970478727c36f4bb8624","and",1390,1142,1289,"T2.5","test","CVV",1,"F","PositivePositive","B",7.23705902612474
"1063","610f970478727c36f4bb8624","but",729,728,890,"T2.37","test","CVV",1,"F","PositiveNegative","B",6.59167373200866
"1064","610f970478727c36f4bb8624","so",917,1360,948,"T2.58","test","VCV",1,"J","PositiveNegative","B",6.82110747225646
"1065","610f970478727c36f4bb8624","but",822,1113,728,"T2.27","test","CVV",1,"J","PositivePositive","B",6.71174039505618
"1066","610f970478727c36f4bb8624","so",929,902,871,"T2.54","test","CVC",1,"F","PositiveNegative","B",6.83410873881384
"1067","610f970478727c36f4bb8624","but",697,1457,1154,"T2.44","test","CVC",1,"F","PositiveNegative","B",6.54678541076052
"1068","610f970478727c36f4bb8624","but",1215,988,960,"T2.26","test","VCV",1,"J","PositiveNegative","B",7.10249935577465
"1069","610f970478727c36f4bb8624","but",543,1524,609,"T2.43","test","VCV",1,"J","PositivePositive","B",6.29710931993394
"1070","610f970478727c36f4bb8624","and",523,1066,1086,"T2.18","test","CVV",1,"F","PositivePositive","B",6.25958146406492
"1071","610f970478727c36f4bb8624","and",943,707,611,"T2.6","test","CVC",1,"F","PositivePositive","B",6.84906628263346
"1072","610f970478727c36f4bb8624","so",1201,829,763,"T2.69","test","CVV",1,"J","PositivePositive","B",7.09090982207998
"1073","610f970478727c36f4bb8624","and",918,947,876,"T2.24","test","CVC",1,"J","PositiveNegative","B",6.82219739062049
"1074","610f970478727c36f4bb8624","and",457,795,1137,"T2.9","test","CVC",1,"F","PositiveNegative","B",6.12468339089421
"1075","610f970478727c36f4bb8624","but",1044,1220,1709,"T2.40","test","VCC",1,"F","PositivePositive","B",6.95081476844258
"1076","610f970478727c36f4bb8624","but",688,878,942,"T2.28","test","VCC",1,"J","PositivePositive","B",6.53378883793334
"1077","610f970478727c36f4bb8624","but",687,967,838,"T2.34","test","CVC",1,"J","PositiveNegative","B",6.53233429222235
"1078","610f970478727c36f4bb8624","but",690,816,1095,"T2.36","test","CVV",1,"J","PositivePositive","B",6.5366915975913
"1079","610f970478727c36f4bb8624","but",617,2030,830,"T2.32","test","CVC",1,"F","PositivePositive","B",6.42486902390539
"1080","610f970478727c36f4bb8624","so",602,874,894,"T2.52","test","CVC",1,"J","PositiveNegative","B",6.40025744530882
"1081","610f970478727c36f4bb8624","so",883,812,1479,"T2.70","test","CVV",1,"J","PositivePositive","B",6.78332520060396
"1082","610f970478727c36f4bb8624","and",1333,1747,1264,"T2.11","test","VCC",1,"F","PositivePositive","B",7.19518732017871
"1083","610f970478727c36f4bb8624","and",859,1144,1878,"T2.22","test","CVV",1,"J","PositiveNegative","B",6.75576892198425
"1084","610f970478727c36f4bb8624","and",930,2571,1231,"T2.16","test","CVV",1,"J","PositivePositive","B",6.8351845861473
"1085","610f970478727c36f4bb8624","so",1004,968,518,"T2.64","test","CVC",1,"J","PositivePositive","B",6.91174730025167
"1086","610f970478727c36f4bb8624","so",1001,1103,975,"T2.63","test","CVC",1,"J","PositiveNegative","B",6.90875477931522
"1087","610f970478727c36f4bb8624","so",942,985,1220,"T2.49","test","CVC",1,"F","PositivePositive","B",6.84800527457636
"1088","610f970478727c36f4bb8624","but",868,844,864,"T2.47","test","CVV",1,"J","PositivePositive","B",6.76619171466035
"1089","610f970478727c36f4bb8624","so",736,885,775,"T2.65","test","CVV",1,"F","PositiveNegative","B",6.60123011872888
"1090","610f970478727c36f4bb8624","and",1039,1153,1006,"T2.20","test","CVC",1,"J","PositiveNegative","B",6.94601399109923
"1091","610f970478727c36f4bb8624","but",599,822,754,"T2.38","test","VCV",1,"F","PositiveNegative","B",6.39526159811545
"1092","610f970478727c36f4bb8624","but",882,837,833,"T2.30","test","CVC",1,"F","PositiveNegative","B",6.78219205600679
"1093","610f970478727c36f4bb8624","so",1021,677,584,"T2.60","test","CVC",1,"F","PositiveNegative","B",6.92853781816467
"1094","610f970478727c36f4bb8624","but",531,795,1948,"T2.45","test","CVC",1,"F","PositivePositive","B",6.27476202124194
"1095","610f970478727c36f4bb8624","so",887,890,883,"T2.55","test","CVC",1,"F","PositivePositive","B",6.78784498230958
"1096","610f970478727c36f4bb8624","so",706,1017,1069,"T2.59","test","CVV",1,"F","PositiveNegative","B",6.55961523749324
"1097","610f970478727c36f4bb8624","and",584,1123,1065,"T2.21","test","CVC",1,"J","PositiveNegative","B",6.36990098282823
"1098","610f970478727c36f4bb8624","so",1407,1809,751,"T2.66","test","VCC",1,"F","PositivePositive","B",7.24921505711439
"1099","610f970478727c36f4bb8624","but",843,861,883,"T2.33","test","CVV",1,"J","PositiveNegative","B",6.73696695800186
"1100","610f970478727c36f4bb8624","so",1009,1358,800,"T2.50","test","CVC",1,"F","PositivePositive","B",6.91671502035361
"1101","610f970478727c36f4bb8624","but",1298,3873,910,"T2.46","test","CVC",1,"J","PositiveNegative","B",7.16857989726403
"1102","610f970478727c36f4bb8624","so",632,840,689,"T2.68","test","CVV",1,"J","PositivePositive","B",6.44888939414686
"1103","610f970478727c36f4bb8624","but",854,874,830,"T2.41","test","CVC",1,"F","PositivePositive","B",6.74993119378857
"1104","610f970478727c36f4bb8624","so",868,1023,972,"T2.71","test","VCV",1,"J","PositivePositive","B",6.76619171466035
"1105","610f970478727c36f4bb8624","so",679,814,754,"T2.72","test","CVC",1,"J","PositivePositive","B",6.5206211275587
"1106","60a4296a0a7496801a7e0aaa","but",4352,1851,1019,"T2.34","test","CVC",1,"J","PositiveNegative","B",8.37839078853578
"1107","60a4296a0a7496801a7e0aaa","so",1471,836,1022,"T2.59","test","CVV",1,"F","PositiveNegative","B",7.29369772060144
"1108","60a4296a0a7496801a7e0aaa","and",575,623,647,"T2.18","test","CVV",1,"F","PositivePositive","B",6.35437004079735
"1109","60a4296a0a7496801a7e0aaa","and",676,594,758,"T2.22","test","CVV",1,"J","PositiveNegative","B",6.51619307604296
"1110","60a4296a0a7496801a7e0aaa","but",633,652,623,"T2.35","test","CVV",1,"J","PositivePositive","B",6.45047042214418
"1111","60a4296a0a7496801a7e0aaa","but",814,643,924,"T2.41","test","CVC",1,"F","PositivePositive","B",6.70196036600254
"1112","60a4296a0a7496801a7e0aaa","and",764,756,1042,"T2.3","test","CVV",1,"F","PositiveNegative","B",6.63856778916652
"1113","60a4296a0a7496801a7e0aaa","and",664,882,970,"T2.21","test","CVC",1,"J","PositiveNegative","B",6.49828214947643
"1114","60a4296a0a7496801a7e0aaa","but",1086,903,836,"T2.26","test","VCV",1,"J","PositiveNegative","B",6.99025650049388
"1115","60a4296a0a7496801a7e0aaa","but",606,711,922,"T2.33","test","CVV",1,"J","PositiveNegative","B",6.40687998606931
"1116","60a4296a0a7496801a7e0aaa","and",779,686,843,"T2.5","test","CVV",1,"F","PositivePositive","B",6.65801104587075
"1117","60a4296a0a7496801a7e0aaa","but",430,793,808,"T2.48","test","CVC",1,"F","PositiveNegative","B",6.06378520868761
"1118","60a4296a0a7496801a7e0aaa","but",534,873,578,"T2.27","test","CVV",1,"J","PositivePositive","B",6.2803958389602
"1119","60a4296a0a7496801a7e0aaa","but",422,516,700,"T2.44","test","CVC",1,"F","PositiveNegative","B",6.04500531403601
"1120","60a4296a0a7496801a7e0aaa","and",899,482,518,"T2.1","test","CVV",1,"J","PositivePositive","B",6.80128303447162
"1121","60a4296a0a7496801a7e0aaa","so",586,519,617,"T2.57","test","CVC",1,"J","PositiveNegative","B",6.37331978957701
"1122","60a4296a0a7496801a7e0aaa","so",551,606,576,"T2.52","test","CVC",1,"J","PositiveNegative","B",6.31173480915291
"1123","60a4296a0a7496801a7e0aaa","so",503,472,642,"T2.51","test","VCV",1,"J","PositiveNegative","B",6.22059017009974
"1124","60a4296a0a7496801a7e0aaa","so",625,602,630,"T2.70","test","CVV",1,"J","PositivePositive","B",6.4377516497364
"1125","60a4296a0a7496801a7e0aaa","and",538,683,561,"T2.20","test","CVC",1,"J","PositiveNegative","B",6.28785856016178
"1126","60a4296a0a7496801a7e0aaa","and",707,590,800,"T2.11","test","VCC",1,"F","PositivePositive","B",6.56103066589657
"1127","60a4296a0a7496801a7e0aaa","but",636,543,703,"T2.30","test","CVC",1,"F","PositiveNegative","B",6.45519856334012
"1128","60a4296a0a7496801a7e0aaa","but",389,475,679,"T2.29","test","VCC",1,"F","PositiveNegative","B",5.96357934361845
"1129","60a4296a0a7496801a7e0aaa","but",583,496,859,"T2.43","test","VCV",1,"J","PositivePositive","B",6.36818718635049
"1130","60a4296a0a7496801a7e0aaa","so",954,546,588,"T2.71","test","VCV",1,"J","PositivePositive","B",6.86066367144829
"1131","60a4296a0a7496801a7e0aaa","so",393,603,677,"T2.49","test","CVC",1,"F","PositivePositive","B",5.97380961186926
"1132","60a4296a0a7496801a7e0aaa","but",1352,975,605,"T2.28","test","VCC",1,"J","PositivePositive","B",7.20934025660291
"1133","60a4296a0a7496801a7e0aaa","and",507,450,621,"T2.16","test","CVV",1,"J","PositivePositive","B",6.22851100359118
"1134","60a4296a0a7496801a7e0aaa","so",576,624,728,"T2.62","test","VCV",1,"F","PositivePositive","B",6.35610766069589
"1135","60a4296a0a7496801a7e0aaa","so",464,567,469,"T2.68","test","CVV",1,"J","PositivePositive","B",6.13988455222626
"1136","60a4296a0a7496801a7e0aaa","so",536,436,560,"T2.56","test","CVV",1,"F","PositivePositive","B",6.2841341610708
"1137","60a4296a0a7496801a7e0aaa","so",1208,415,828,"T2.60","test","CVC",1,"F","PositiveNegative","B",7.09672137849476
"1138","60a4296a0a7496801a7e0aaa","but",469,478,833,"T2.31","test","CVC",1,"F","PositivePositive","B",6.15060276844628
"1139","60a4296a0a7496801a7e0aaa","but",432,537,646,"T2.40","test","VCC",1,"F","PositivePositive","B",6.06842558824411
"1140","60a4296a0a7496801a7e0aaa","and",423,544,492,"T2.24","test","CVC",1,"J","PositiveNegative","B",6.04737217904628
"1141","60a4296a0a7496801a7e0aaa","and",546,417,653,"T2.19","test","VCC",1,"J","PositiveNegative","B",6.30261897574491
"1142","60a4296a0a7496801a7e0aaa","and",390,507,494,"T2.12","test","VCC",1,"F","PositivePositive","B",5.96614673912369
"1143","60a4296a0a7496801a7e0aaa","but",469,467,646,"T2.36","test","CVV",1,"J","PositivePositive","B",6.15060276844628
"1144","60a4296a0a7496801a7e0aaa","so",535,401,583,"T2.50","test","CVC",1,"F","PositivePositive","B",6.28226674689601
"1145","60a4296a0a7496801a7e0aaa","and",459,440,705,"T2.7","test","CVC",1,"J","PositivePositive","B",6.12905021006055
"1146","60a4296a0a7496801a7e0aaa","so",481,476,793,"T2.55","test","CVC",1,"F","PositivePositive","B",6.17586727010576
"1147","60a4296a0a7496801a7e0aaa","and",510,437,759,"T2.23","test","CVV",1,"J","PositiveNegative","B",6.23441072571837
"1148","60a4296a0a7496801a7e0aaa","and",449,427,515,"T2.6","test","CVC",1,"F","PositivePositive","B",6.10702288774225
"1149","60a4296a0a7496801a7e0aaa","so",822,501,588,"T2.69","test","CVV",1,"J","PositivePositive","B",6.71174039505618
"1150","60a4296a0a7496801a7e0aaa","but",1018,611,620,"T2.25","test","VCV",1,"J","PositiveNegative","B",6.92559519711047
"1151","60a4296a0a7496801a7e0aaa","and",861,800,842,"T2.2","test","VCV",1,"J","PositivePositive","B",6.75809450442773
"1152","60a4296a0a7496801a7e0aaa","so",1917,662,432,"T2.63","test","CVC",1,"J","PositiveNegative","B",7.55851674304564
"1153","60a4296a0a7496801a7e0aaa","but",342,531,896,"T2.39","test","VCC",1,"F","PositivePositive","B",5.8348107370626
"1154","60a4296a0a7496801a7e0aaa","but",512,528,1419,"T2.32","test","CVC",1,"F","PositivePositive","B",6.23832462503951
"1155","60a4296a0a7496801a7e0aaa","and",554,749,1097,"T2.9","test","CVC",1,"F","PositiveNegative","B",6.31716468674728
"1156","60a4296a0a7496801a7e0aaa","but",783,1307,1056,"T2.45","test","CVC",1,"F","PositivePositive","B",6.6631326959908
"1157","60a4296a0a7496801a7e0aaa","but",564,26474,1285,"T2.42","test","VCC",1,"J","PositiveNegative","B",6.33505425149806
"1158","60a4296a0a7496801a7e0aaa","so",515,454,537,"T2.64","test","CVC",1,"J","PositivePositive","B",6.24416690066374
"1159","60a4296a0a7496801a7e0aaa","and",474,428,601,"T2.17","test","CVC",1,"F","PositiveNegative","B",6.16120732169508
"1160","60a4296a0a7496801a7e0aaa","and",738,570,2431,"T2.14","test","VCV",1,"F","PositiveNegative","B",6.60394382460047
"1161","60a4296a0a7496801a7e0aaa","and",436,428,477,"T2.13","test","CVV",1,"J","PositivePositive","B",6.07764224334903
"1162","60a4296a0a7496801a7e0aaa","but",638,566,766,"T2.37","test","CVV",1,"F","PositiveNegative","B",6.45833828334479
"1163","60a4296a0a7496801a7e0aaa","and",2212,700,450,"T2.8","test","CVV",1,"J","PositivePositive","B",7.70165236264223
"1164","60a4296a0a7496801a7e0aaa","so",848,523,559,"T2.53","test","VCV",1,"F","PositiveNegative","B",6.7428806357919
"1165","60a4296a0a7496801a7e0aaa","so",641,431,694,"T2.66","test","VCC",1,"F","PositivePositive","B",6.46302945692067
"1166","60a4296a0a7496801a7e0aaa","but",735,869,502,"T2.47","test","CVV",1,"J","PositivePositive","B",6.59987049921284
"1167","60a4296a0a7496801a7e0aaa","so",705,412,612,"T2.61","test","CVV",1,"F","PositiveNegative","B",6.55819780281227
"1168","60a4296a0a7496801a7e0aaa","but",724,609,645,"T2.46","test","CVC",1,"J","PositiveNegative","B",6.58479139238572
"1169","60a4296a0a7496801a7e0aaa","so",737,547,599,"T2.67","test","CVV",1,"J","PositiveNegative","B",6.60258789218934
"1170","60a4296a0a7496801a7e0aaa","and",527,561,936,"T2.4","test","VCV",1,"F","PositiveNegative","B",6.26720054854136
"1171","60a4296a0a7496801a7e0aaa","so",2038,476,703,"T2.72","test","CVC",1,"J","PositivePositive","B",7.61972421378267
"1172","6065d6c60c9d35be7632a6ca","so",2247,1731,2151,"T2.57","test","CVC",1,"J","PositiveNegative","B",7.71735127218533
"1173","6065d6c60c9d35be7632a6ca","so",1596,905,1585,"T2.49","test","CVC",1,"F","PositivePositive","B",7.37525577800975
"1174","6065d6c60c9d35be7632a6ca","so",737,1345,1183,"T2.72","test","CVC",1,"J","PositivePositive","B",6.60258789218934
"1175","6065d6c60c9d35be7632a6ca","and",1125,1328,1475,"T2.11","test","VCC",1,"F","PositivePositive","B",7.02553831463852
"1176","6065d6c60c9d35be7632a6ca","and",399,891,1183,"T2.4","test","VCV",1,"F","PositiveNegative","B",5.98896141688986
"1177","6065d6c60c9d35be7632a6ca","so",1403,1161,1118,"T2.53","test","VCV",1,"F","PositiveNegative","B",7.24636808010246
"1178","6065d6c60c9d35be7632a6ca","so",1016,987,1061,"T2.66","test","VCC",1,"F","PositivePositive","B",6.92362862813843
"1179","6065d6c60c9d35be7632a6ca","and",904,958,964,"T2.2","test","VCV",1,"J","PositivePositive","B",6.80682936039218
"1180","6065d6c60c9d35be7632a6ca","so",1079,926,780,"T2.68","test","CVV",1,"J","PositivePositive","B",6.98378996525813
"1181","6065d6c60c9d35be7632a6ca","but",1115,1067,1108,"T2.37","test","CVV",1,"F","PositiveNegative","B",7.01660968389422
"1182","6065d6c60c9d35be7632a6ca","but",1457,1995,1464,"T2.33","test","CVV",1,"J","PositiveNegative","B",7.2841348061952
"1183","6065d6c60c9d35be7632a6ca","and",836,3322,1130,"T2.16","test","CVV",1,"J","PositivePositive","B",6.7286286130847
"1184","6065d6c60c9d35be7632a6ca","but",2459,1042,865,"T2.48","test","CVC",1,"F","PositiveNegative","B",7.80751004221619
"1185","6065d6c60c9d35be7632a6ca","and",872,1164,1606,"T2.8","test","CVV",1,"J","PositivePositive","B",6.77078942390898
"1186","6065d6c60c9d35be7632a6ca","but",3264,1332,2800,"T2.28","test","VCC",1,"J","PositivePositive","B",8.090708716084
"1187","6065d6c60c9d35be7632a6ca","but",1385,1766,1594,"T2.42","test","VCC",1,"J","PositiveNegative","B",7.23345541862144
"1188","6065d6c60c9d35be7632a6ca","but",1859,1459,1230,"T2.26","test","VCV",1,"J","PositiveNegative","B",7.52779398772144
"1189","6065d6c60c9d35be7632a6ca","so",1881,888,680,"T2.64","test","CVC",1,"J","PositivePositive","B",7.53955882930103
"1190","6065d6c60c9d35be7632a6ca","so",774,2344,820,"T2.54","test","CVC",1,"F","PositiveNegative","B",6.65157187358973
"1191","6065d6c60c9d35be7632a6ca","and",1201,605,1487,"T2.1","test","CVV",1,"J","PositivePositive","B",7.09090982207998
"1192","6065d6c60c9d35be7632a6ca","so",763,983,2079,"T2.59","test","CVV",1,"F","PositiveNegative","B",6.63725803128446
"1193","6065d6c60c9d35be7632a6ca","so",875,1123,1160,"T2.69","test","CVV",1,"J","PositivePositive","B",6.77422388635761
"1194","6065d6c60c9d35be7632a6ca","but",1914,1814,1512,"T2.31","test","CVC",1,"F","PositivePositive","B",7.5569505720129
"1195","6065d6c60c9d35be7632a6ca","and",1540,2064,796,"T2.24","test","CVC",1,"J","PositiveNegative","B",7.33953769540767
"1196","6065d6c60c9d35be7632a6ca","so",1023,852,686,"T2.71","test","VCV",1,"J","PositivePositive","B",6.93049476595163
"1197","6065d6c60c9d35be7632a6ca","so",943,1085,1394,"T2.50","test","CVC",1,"F","PositivePositive","B",6.84906628263346
"1198","6065d6c60c9d35be7632a6ca","but",986,739,787,"T2.38","test","VCV",1,"F","PositiveNegative","B",6.89365635460264
"1199","6065d6c60c9d35be7632a6ca","so",1601,1647,1025,"T2.63","test","CVC",1,"J","PositiveNegative","B",7.37838371299671
"1200","6065d6c60c9d35be7632a6ca","but",1637,653,1345,"T2.32","test","CVC",1,"F","PositivePositive","B",7.40062057737113
"1201","6065d6c60c9d35be7632a6ca","but",1117,754,694,"T2.41","test","CVC",1,"F","PositivePositive","B",7.0184017990692
"1202","6065d6c60c9d35be7632a6ca","so",811,956,647,"T2.55","test","CVC",1,"F","PositivePositive","B",6.69826805411541
"1203","6065d6c60c9d35be7632a6ca","so",762,808,702,"T2.62","test","VCV",1,"F","PositivePositive","B",6.63594655568665
"1204","6065d6c60c9d35be7632a6ca","but",2146,755,800,"T2.25","test","VCV",1,"J","PositiveNegative","B",7.67136092319064
"1205","6065d6c60c9d35be7632a6ca","so",832,1254,1400,"T2.56","test","CVV",1,"F","PositivePositive","B",6.72383244082121
"1206","6065d6c60c9d35be7632a6ca","but",1465,1102,807,"T2.35","test","CVV",1,"J","PositivePositive","B",7.28961052145117
"1207","6065d6c60c9d35be7632a6ca","so",1909,1637,1114,"T2.67","test","CVV",1,"J","PositiveNegative","B",7.55433482372575
"1208","6065d6c60c9d35be7632a6ca","and",2618,1336,2632,"T2.18","test","CVV",1,"F","PositivePositive","B",7.87016594646984
"1209","6065d6c60c9d35be7632a6ca","but",1183,819,2956,"T2.46","test","CVC",1,"J","PositiveNegative","B",7.07580886397839
"1210","6065d6c60c9d35be7632a6ca","but",819,941,1157,"T2.40","test","VCC",1,"F","PositivePositive","B",6.70808408385307
"1211","6065d6c60c9d35be7632a6ca","and",1057,1275,1250,"T2.19","test","VCC",1,"J","PositiveNegative","B",6.96318998587024
"1212","6065d6c60c9d35be7632a6ca","and",742,740,829,"T2.15","test","CVC",1,"F","PositivePositive","B",6.60934924316738
