"","ID","Connective","ReactionTime1","ReactionTime2","ReactionTime3","TrialID","Label","Wordform","Answeraccuracy","Truthvalue","Sentenceform","Group","Order","OrderBinary","OrderTrials","LogReactionTime1"
"4249","6400f3ab138812c79665732e","but",399,2141,631,"T2.27","test","CVV",1,"J","PositivePositive","B","second","second",104,5.98896141688986
"4250","6400f3ab138812c79665732e","so",873,764,633,"T2.65","test","CVV",1,"F","PositiveNegative","B","second","second",105,6.7719355558396
"4251","6400f3ab138812c79665732e","but",821,876,600,"T2.38","test","VCV",1,"F","PositiveNegative","B","second","second",107,6.71052310945243
"4252","6400f3ab138812c79665732e","but",989,896,856,"T2.41","test","CVC",1,"F","PositivePositive","B","second","second",108,6.89669433162271
"4253","59e1e960d838ae00018507e3","and",2005,5256,1823,"T1.22","test","CVV",1,"J","PositiveNegative","A","first","first",1,7.60339933974067
"4254","59e1e960d838ae00018507e3","and",2622,2050,1707,"T1.23","test","VCV",1,"J","PositiveNegative","A","first","first",3,7.87169266432365
"4255","59e1e960d838ae00018507e3","but",3885,2702,1264,"T1.42","test","VCV",1,"J","PositiveNegative","A","first","first",7,8.26487826280175
"4256","59e1e960d838ae00018507e3","but",3534,3019,1278,"T1.35","test","CVV",1,"J","PositivePositive","A","first","first",8,8.17018565287964
"4257","59e1e960d838ae00018507e3","and",3026,2406,1312,"T1.16","test","VCC",1,"J","PositivePositive","A","first","first",9,8.0149968943483
"4258","59e1e960d838ae00018507e3","but",3499,2769,1541,"T1.44","test","VCV",1,"F","PositiveNegative","A","first","first",13,8.16023249236769
"4259","59e1e960d838ae00018507e3","but",3100,1921,1712,"T1.27","test","CVC",1,"J","PositivePositive","A","first","first",15,8.03915739047324
"4260","59e1e960d838ae00018507e3","so",1917,2128,1570,"T1.63","test","VCV",1,"J","PositiveNegative","A","first","first",16,7.55851674304564
"4261","59e1e960d838ae00018507e3","but",2079,3322,1109,"T1.34","test","CVV",1,"J","PositiveNegative","A","first","first",17,7.63964228785801
"4262","59e1e960d838ae00018507e3","but",2948,1998,1132,"T1.26","test","CVC",1,"J","PositiveNegative","A","first","first",19,7.98888225330923
"4263","59e1e960d838ae00018507e3","and",3339,2047,980,"T1.21","test","CVV",1,"J","PositiveNegative","A","first","first",21,8.11342663994365
"4264","59e1e960d838ae00018507e3","so",2389,2062,1499,"T1.60","test","CVV",1,"F","PositiveNegative","A","first","first",23,7.77863014732581
"4265","59e1e960d838ae00018507e3","but",1265,2793,2160,"T1.41","test","VCV",1,"F","PositivePositive","A","first","first",26,7.14282740116162
"4266","59e1e960d838ae00018507e3","so",3166,2078,1144,"T1.51","test","CVC",1,"J","PositiveNegative","A","first","first",29,8.06022424044096
"4267","59e1e960d838ae00018507e3","and",1493,1719,1177,"T1.9","test","CVV",1,"F","PositiveNegative","A","first","first",30,7.30854279753919
"4268","59e1e960d838ae00018507e3","so",3786,1467,1093,"T1.72","test","CVV",1,"J","PositivePositive","A","first","first",31,8.23906533176927
"4269","59e1e960d838ae00018507e3","but",3397,1531,1048,"T1.47","test","VCC",1,"J","PositivePositive","A","first","first",32,8.13064796816058
"4270","59e1e960d838ae00018507e3","so",2271,1701,1552,"T1.65","test","VCC",1,"F","PositiveNegative","A","first","first",35,7.72797554210556
"4271","59e1e960d838ae00018507e3","and",3215,1265,1106,"T1.8","test","CVV",1,"J","PositivePositive","A","first","first",37,8.07558263667172
"4272","59e1e960d838ae00018507e3","but",3306,1603,1408,"T1.48","test","VCC",1,"F","PositiveNegative","A","first","first",38,8.10349427838097
"4273","59e1e960d838ae00018507e3","but",3214,1410,1677,"T1.32","test","CVC",1,"F","PositivePositive","A","first","first",39,8.07527154629746
"4274","59e1e960d838ae00018507e3","but",3554,1962,1090,"T1.43","test","VCV",1,"J","PositivePositive","A","first","first",40,8.1758290087146
"4275","59e1e960d838ae00018507e3","so",1384,2408,1550,"T1.61","test","VCV",1,"F","PositiveNegative","A","first","first",44,7.23273313617761
"4276","59e1e960d838ae00018507e3","so",1852,1307,1058,"T1.69","test","CVC",1,"J","PositivePositive","A","first","first",46,7.52402141520612
"4277","59e1e960d838ae00018507e3","and",1749,1327,993,"T1.7","test","CVV",1,"J","PositivePositive","A","first","first",53,7.4667994750186
"4278","59e1e960d838ae00018507e3","and",1382,1369,1504,"T1.18","test","VCC",1,"F","PositivePositive","A","first","first",54,7.23128700432762
"4279","59e1e960d838ae00018507e3","so",2071,2368,1876,"T1.59","test","CVV",1,"F","PositiveNegative","A","second","second",55,7.63578686139558
"4280","59e1e960d838ae00018507e3","but",1681,1164,1193,"T1.46","test","VCC",1,"J","PositiveNegative","A","second","second",56,7.42714413340862
"4281","59e1e960d838ae00018507e3","and",2453,1202,1265,"T1.13","test","VCV",1,"J","PositivePositive","A","second","second",57,7.80506704425849
"4282","59e1e960d838ae00018507e3","but",1362,1045,3431,"T1.30","test","CVC",1,"F","PositiveNegative","A","second","second",58,7.21670948670946
"4283","59e1e960d838ae00018507e3","and",1979,1244,1462,"T1.12","test","CVV",1,"F","PositivePositive","A","second","second",60,7.59034694560257
"4284","59e1e960d838ae00018507e3","and",1243,1537,1363,"T1.15","test","VCV",1,"F","PositivePositive","A","second","second",61,7.12528309151071
"4285","59e1e960d838ae00018507e3","so",1636,2779,1243,"T1.62","test","VCV",1,"F","PositivePositive","A","second","second",62,7.40000951716269
"4286","59e1e960d838ae00018507e3","so",1579,2479,1458,"T1.54","test","CVC",1,"F","PositiveNegative","A","second","second",66,7.36454701425564
"4287","59e1e960d838ae00018507e3","but",2335,2173,1178,"T1.38","test","CVV",1,"F","PositiveNegative","A","second","second",67,7.755767170103
"4288","59e1e960d838ae00018507e3","so",1807,1920,1033,"T1.53","test","CVC",1,"F","PositiveNegative","A","second","second",68,7.49942329059223
"4289","59e1e960d838ae00018507e3","and",1138,2000,1228,"T1.6","test","CVC",1,"F","PositivePositive","A","second","second",71,7.03702761468628
"4290","59e1e960d838ae00018507e3","but",2020,4194,1328,"T1.40","test","CVV",1,"F","PositivePositive","A","second","second",72,7.61085279039525
"4291","59e1e960d838ae00018507e3","so",2939,1634,974,"T1.70","test","CVC",1,"J","PositivePositive","A","second","second",73,7.98582466641892
"4292","59e1e960d838ae00018507e3","so",1353,2673,1008,"T1.58","test","CVV",1,"J","PositiveNegative","A","second","second",74,7.21007962817079
"4293","59e1e960d838ae00018507e3","and",1669,3442,1589,"T1.14","test","VCV",1,"F","PositiveNegative","A","second","second",75,7.41997992366183
"4294","59e1e960d838ae00018507e3","and",1947,1321,1137,"T1.24","test","VCC",1,"J","PositiveNegative","A","second","second",77,7.5740450053722
"4295","59e1e960d838ae00018507e3","but",1021,835,1149,"T1.33","test","CVV",1,"J","PositiveNegative","A","second","second",78,6.92853781816467
"4296","59e1e960d838ae00018507e3","so",1051,1230,1076,"T1.67","test","VCC",1,"J","PositiveNegative","A","second","second",79,6.95749737087695
"4297","59e1e960d838ae00018507e3","but",1030,867,1068,"T1.37","test","CVV",1,"F","PositiveNegative","A","second","second",80,6.93731408122368
"4298","59e1e960d838ae00018507e3","so",1309,1258,1158,"T1.55","test","CVV",1,"F","PositivePositive","A","second","second",81,7.1770187659099
"4299","59e1e960d838ae00018507e3","and",2065,982,1093,"T1.2","test","CVC",1,"J","PositivePositive","A","second","second",82,7.63288550539513
"4300","59e1e960d838ae00018507e3","but",1233,1370,960,"T1.36","test","CVV",1,"J","PositivePositive","A","second","second",84,7.11720550316434
"4301","59e1e960d838ae00018507e3","but",1314,1180,1406,"T1.29","test","CVC",1,"F","PositiveNegative","A","second","second",85,7.18083119904456
"4302","59e1e960d838ae00018507e3","but",725,3027,1299,"T1.28","test","CVC",1,"J","PositivePositive","A","second","second",86,6.58617165485467
"4303","59e1e960d838ae00018507e3","so",1059,1309,1208,"T1.66","test","VCC",1,"F","PositivePositive","A","second","second",87,6.96508034560141
"4304","59e1e960d838ae00018507e3","so",2164,2503,1395,"T1.50","test","CVC",1,"F","PositivePositive","A","second","second",89,7.67971363996637
"4305","59e1e960d838ae00018507e3","and",1601,901,1086,"T1.11","test","CVV",1,"F","PositivePositive","A","second","second",90,7.37838371299671
"4306","59e1e960d838ae00018507e3","and",1987,1728,1528,"T1.3","test","CVC",1,"F","PositiveNegative","A","second","second",94,7.59438124255182
"4307","59e1e960d838ae00018507e3","and",2773,1248,1052,"T1.1","test","CVC",1,"J","PositivePositive","A","second","second",95,7.92768504561578
"4308","59e1e960d838ae00018507e3","and",1128,773,1145,"T1.5","test","CVC",1,"F","PositivePositive","A","second","second",96,7.028201432058
"4309","59e1e960d838ae00018507e3","so",1684,1220,1244,"T1.57","test","CVV",1,"J","PositiveNegative","A","second","second",97,7.42892719480227
"4310","59e1e960d838ae00018507e3","but",2184,3591,1109,"T1.31","test","CVC",1,"F","PositivePositive","A","second","second",99,7.6889133368648
"4311","59e1e960d838ae00018507e3","so",1715,1401,955,"T1.71","test","CVV",1,"J","PositivePositive","A","second","second",100,7.44716835960004
"4312","59e1e960d838ae00018507e3","and",1035,1298,934,"T1.10","test","CVV",1,"F","PositiveNegative","A","second","second",102,6.94215670569947
"4313","59e1e960d838ae00018507e3","so",1537,1397,1046,"T1.64","test","VCV",1,"J","PositivePositive","A","second","second",103,7.3375877435386
"4314","59e1e960d838ae00018507e3","so",1722,1308,1146,"T1.49","test","CVC",1,"F","PositivePositive","A","second","second",104,7.45124168498768
"4315","59e1e960d838ae00018507e3","but",1670,1238,1392,"T1.39","test","CVV",1,"F","PositivePositive","A","second","second",105,7.4205789054108
"4316","59e1e960d838ae00018507e3","and",1656,1181,1179,"T1.17","test","VCC",1,"F","PositiveNegative","A","second","second",106,7.4121603349452
"4317","59e1e960d838ae00018507e3","but",1740,1314,1838,"T1.45","test","VCC",1,"F","PositivePositive","A","second","second",108,7.46164039220858
"4318","62b5d90d09660072824f68cf","and",2322,735,1397,"T1.12","test","CVV",1,"F","PositivePositive","A","first","first",1,7.75018416225784
"4319","62b5d90d09660072824f68cf","so",1466,1965,1522,"T1.57","test","CVV",1,"J","PositiveNegative","A","first","first",3,7.2902928824466
"4320","62b5d90d09660072824f68cf","but",1257,1051,1600,"T1.27","test","CVC",1,"J","PositivePositive","A","first","first",4,7.13648320859025
"4321","62b5d90d09660072824f68cf","so",787,1634,1349,"T1.56","test","CVV",1,"F","PositivePositive","A","first","first",6,6.6682282484174
"4322","62b5d90d09660072824f68cf","but",995,2496,1320,"T1.37","test","CVV",1,"F","PositiveNegative","A","first","first",10,6.90274273715859
"4323","62b5d90d09660072824f68cf","and",1071,3451,1165,"T1.24","test","VCC",1,"J","PositiveNegative","A","first","first",11,6.97634807044775
"4324","62b5d90d09660072824f68cf","but",2012,1434,925,"T1.29","test","CVC",1,"F","PositiveNegative","A","first","first",12,7.60688453121963
"4325","62b5d90d09660072824f68cf","so",683,1051,1851,"T1.61","test","VCV",1,"F","PositiveNegative","A","first","first",13,6.52649485957079
"4326","62b5d90d09660072824f68cf","but",1045,691,1489,"T1.33","test","CVV",1,"J","PositiveNegative","A","first","first",14,6.95177216439891
"4327","62b5d90d09660072824f68cf","and",1246,633,851,"T1.7","test","CVV",1,"J","PositivePositive","A","first","first",16,7.1276936993474
"4328","62b5d90d09660072824f68cf","but",422,713,1044,"T1.48","test","VCC",1,"F","PositiveNegative","A","first","first",17,6.04500531403601
"4329","62b5d90d09660072824f68cf","but",752,630,793,"T1.36","test","CVV",1,"J","PositivePositive","A","first","first",18,6.62273632394984
"4330","62b5d90d09660072824f68cf","and",1204,1733,1275,"T1.19","test","CVC",1,"J","PositiveNegative","A","first","first",21,7.09340462586877
"4331","62b5d90d09660072824f68cf","and",584,921,1890,"T1.9","test","CVV",1,"F","PositiveNegative","A","first","first",24,6.36990098282823
"4332","62b5d90d09660072824f68cf","and",509,1009,820,"T1.13","test","VCV",1,"J","PositivePositive","A","first","first",27,6.23244801655052
"4333","62b5d90d09660072824f68cf","and",726,752,754,"T1.4","test","CVC",1,"F","PositiveNegative","A","first","first",28,6.5875500148248
"4334","62b5d90d09660072824f68cf","so",792,672,723,"T1.55","test","CVV",1,"F","PositivePositive","A","first","first",29,6.67456139181443
"4335","62b5d90d09660072824f68cf","and",707,668,768,"T1.1","test","CVC",1,"J","PositivePositive","A","first","first",30,6.56103066589657
"4336","62b5d90d09660072824f68cf","but",770,531,786,"T1.40","test","CVV",1,"F","PositivePositive","A","first","first",31,6.64639051484773
"4337","62b5d90d09660072824f68cf","so",758,668,2899,"T1.50","test","CVC",1,"F","PositivePositive","A","first","first",36,6.63068338564237
"4338","62b5d90d09660072824f68cf","but",479,636,1703,"T1.38","test","CVV",1,"F","PositiveNegative","A","first","first",37,6.17170059741091
"4339","62b5d90d09660072824f68cf","and",757,694,1206,"T1.8","test","CVV",1,"J","PositivePositive","A","first","first",38,6.62936325343745
"4340","62b5d90d09660072824f68cf","and",615,535,946,"T1.2","test","CVC",1,"J","PositivePositive","A","first","first",39,6.42162226780652
"4341","62b5d90d09660072824f68cf","and",1060,517,1036,"T1.11","test","CVV",1,"F","PositivePositive","A","first","first",41,6.96602418710611
"4342","62b5d90d09660072824f68cf","so",528,740,895,"T1.53","test","CVC",1,"F","PositiveNegative","A","first","first",42,6.26909628370626
"4343","62b5d90d09660072824f68cf","so",464,692,2498,"T1.65","test","VCC",1,"F","PositiveNegative","A","first","first",50,6.13988455222626
"4344","62b5d90d09660072824f68cf","so",795,901,2279,"T1.67","test","VCC",1,"J","PositiveNegative","A","first","first",52,6.67834211465433
"4345","62b5d90d09660072824f68cf","so",721,563,623,"T1.66","test","VCC",1,"F","PositivePositive","A","first","first",54,6.58063913728495
"4346","62b5d90d09660072824f68cf","and",645,667,1646,"T1.5","test","CVC",1,"F","PositivePositive","A","second","second",55,6.46925031679577
"4347","62b5d90d09660072824f68cf","but",643,697,3,"T1.47","test","VCC",1,"J","PositivePositive","A","second","second",56,6.46614472423762
"4348","62b5d90d09660072824f68cf","and",732,570,1246,"T1.17","test","VCC",1,"F","PositiveNegative","A","second","second",57,6.59578051396131
"4349","62b5d90d09660072824f68cf","but",709,625,1316,"T1.43","test","VCV",1,"J","PositivePositive","A","second","second",60,6.56385552653213
"4350","62b5d90d09660072824f68cf","and",1224,718,1115,"T1.18","test","VCC",1,"F","PositivePositive","A","second","second",61,7.10987946307227
"4351","62b5d90d09660072824f68cf","and",645,580,1561,"T1.3","test","CVC",1,"F","PositiveNegative","A","second","second",62,6.46925031679577
"4352","62b5d90d09660072824f68cf","so",458,655,1153,"T1.63","test","VCV",1,"J","PositiveNegative","A","second","second",63,6.12686918411419
"4353","62b5d90d09660072824f68cf","so",549,624,1125,"T1.54","test","CVC",1,"F","PositiveNegative","A","second","second",64,6.30809844150953
"4354","62b5d90d09660072824f68cf","so",542,458,868,"T1.49","test","CVC",1,"F","PositivePositive","A","second","second",67,6.29526600143965
"4355","62b5d90d09660072824f68cf","so",565,601,1727,"T1.51","test","CVC",1,"J","PositiveNegative","A","second","second",69,6.33682573114644
"4356","62b5d90d09660072824f68cf","and",645,553,1330,"T1.21","test","CVV",1,"J","PositiveNegative","A","second","second",71,6.46925031679577
"4357","62b5d90d09660072824f68cf","and",695,631,2464,"T1.6","test","CVC",1,"F","PositivePositive","A","second","second",72,6.54391184556479
"4358","62b5d90d09660072824f68cf","but",447,705,1322,"T1.42","test","VCV",1,"J","PositiveNegative","A","second","second",73,6.10255859461357
"4359","62b5d90d09660072824f68cf","and",634,705,1962,"T1.20","test","CVC",1,"J","PositiveNegative","A","second","second",77,6.45204895443723
"4360","62b5d90d09660072824f68cf","so",546,684,1452,"T1.72","test","CVV",1,"J","PositivePositive","A","second","second",79,6.30261897574491
"4361","62b5d90d09660072824f68cf","and",599,517,1043,"T1.14","test","VCV",1,"F","PositiveNegative","A","second","second",80,6.39526159811545
"4362","62b5d90d09660072824f68cf","and",675,648,954,"T1.15","test","VCV",1,"F","PositivePositive","A","second","second",81,6.51471269087253
"4363","62b5d90d09660072824f68cf","and",628,644,718,"T1.16","test","VCC",1,"J","PositivePositive","A","second","second",82,6.4425401664682
"4364","62b5d90d09660072824f68cf","but",408,557,1075,"T1.34","test","CVV",1,"J","PositiveNegative","A","second","second",84,6.01126717440416
"4365","62b5d90d09660072824f68cf","but",503,758,593,"T1.28","test","CVC",1,"J","PositivePositive","A","second","second",86,6.22059017009974
"4366","62b5d90d09660072824f68cf","so",991,795,1981,"T1.52","test","CVC",1,"J","PositiveNegative","A","second","second",90,6.89871453432999
"4367","62b5d90d09660072824f68cf","so",719,657,1341,"T1.59","test","CVV",1,"F","PositiveNegative","A","second","second",91,6.57786135772105
"4368","62b5d90d09660072824f68cf","but",778,1061,1388,"T1.41","test","VCV",1,"F","PositivePositive","A","second","second",92,6.65672652417839
"4369","62b5d90d09660072824f68cf","so",2697,638,2629,"T1.62","test","VCV",1,"F","PositivePositive","A","second","second",94,7.89989532313973
"4370","62b5d90d09660072824f68cf","so",693,571,776,"T1.70","test","CVC",1,"J","PositivePositive","A","second","second",97,6.5410299991899
"4371","62b5d90d09660072824f68cf","but",593,680,742,"T1.25","test","CVC",1,"J","PositiveNegative","A","second","second",99,6.38519439899773
"4372","62b5d90d09660072824f68cf","but",410,621,2015,"T1.26","test","CVC",1,"J","PositiveNegative","A","second","second",100,6.01615715969835
"4373","62b5d90d09660072824f68cf","but",483,622,909,"T1.46","test","VCC",1,"J","PositiveNegative","A","second","second",101,6.18001665365257
"4374","62b5d90d09660072824f68cf","but",599,786,1230,"T1.44","test","VCV",1,"F","PositiveNegative","A","second","second",103,6.39526159811545
"4375","62b5d90d09660072824f68cf","but",663,672,1036,"T1.30","test","CVC",1,"F","PositiveNegative","A","second","second",104,6.49677499018586
"4376","62b5d90d09660072824f68cf","so",546,600,634,"T1.69","test","CVC",1,"J","PositivePositive","A","second","second",105,6.30261897574491
"4377","62b5d90d09660072824f68cf","but",662,591,970,"T1.39","test","CVV",1,"F","PositivePositive","A","second","second",107,6.49526555593701
"4378","62b5d90d09660072824f68cf","but",1226,626,1687,"T1.31","test","CVC",1,"F","PositivePositive","A","second","second",108,7.11151211649616
"4379","5eec2516eef2124196123a06","so",297,1328,2358,"T1.58","test","CVV",1,"J","PositiveNegative","A","first","first",4,5.6937321388027
"4380","5eec2516eef2124196123a06","so",788,1207,1543,"T1.59","test","CVV",1,"F","PositiveNegative","A","first","first",5,6.66949808985788
"4381","5eec2516eef2124196123a06","and",1668,1281,815,"T1.1","test","CVC",1,"J","PositivePositive","A","first","first",7,7.41938058291869
"4382","5eec2516eef2124196123a06","and",508,1047,964,"T1.3","test","CVC",1,"F","PositiveNegative","A","first","first",8,6.23048144757848
"4383","5eec2516eef2124196123a06","and",692,891,878,"T1.14","test","VCV",1,"F","PositiveNegative","A","first","first",9,6.53958595561767
"4384","5eec2516eef2124196123a06","but",920,995,1075,"T1.29","test","CVC",1,"F","PositiveNegative","A","first","first",10,6.82437367004309
"4385","5eec2516eef2124196123a06","but",1848,1079,1761,"T1.39","test","CVV",1,"F","PositivePositive","A","first","first",11,7.52185925220163
"4386","5eec2516eef2124196123a06","and",561,1244,871,"T1.21","test","CVV",1,"J","PositiveNegative","A","first","first",14,6.3297209055227
"4387","5eec2516eef2124196123a06","but",730,892,1005,"T1.48","test","VCC",1,"F","PositiveNegative","A","first","first",15,6.59304453414244
"4388","5eec2516eef2124196123a06","and",626,833,1279,"T1.8","test","CVV",1,"J","PositivePositive","A","first","first",19,6.4393503711001
"4389","5eec2516eef2124196123a06","and",513,955,912,"T1.17","test","VCC",1,"F","PositiveNegative","A","first","first",20,6.24027584517077
"4390","5eec2516eef2124196123a06","so",467,826,881,"T1.55","test","CVV",1,"F","PositivePositive","A","first","first",21,6.1463292576689
"4391","5eec2516eef2124196123a06","so",552,800,1416,"T1.56","test","CVV",1,"F","PositivePositive","A","first","first",24,6.31354804627709
"4392","5eec2516eef2124196123a06","so",591,1430,1190,"T1.65","test","VCC",1,"F","PositiveNegative","A","first","first",25,6.3818160174061
"4393","5eec2516eef2124196123a06","so",699,758,728,"T1.52","test","CVC",1,"J","PositiveNegative","A","first","first",26,6.54965074223381
"4394","5eec2516eef2124196123a06","but",534,1573,1665,"T1.32","test","CVC",1,"F","PositivePositive","A","first","first",29,6.2803958389602
"4395","5eec2516eef2124196123a06","and",1070,995,1558,"T1.24","test","VCC",1,"J","PositiveNegative","A","first","first",31,6.97541392745595
"4396","5eec2516eef2124196123a06","and",1029,1122,1903,"T1.9","test","CVV",1,"F","PositiveNegative","A","first","first",32,6.93634273583405
"4397","5eec2516eef2124196123a06","so",1615,1635,1091,"T1.54","test","CVC",1,"F","PositiveNegative","A","first","first",33,7.38709023565676
"4398","5eec2516eef2124196123a06","so",817,1020,959,"T1.51","test","CVC",1,"J","PositiveNegative","A","first","first",35,6.70563909486
"4399","5eec2516eef2124196123a06","so",579,824,815,"T1.61","test","VCV",1,"F","PositiveNegative","A","first","first",36,6.361302477573
"4400","5eec2516eef2124196123a06","so",490,792,959,"T1.53","test","CVC",1,"F","PositiveNegative","A","first","first",38,6.19440539110467
"4401","5eec2516eef2124196123a06","but",414,870,1001,"T1.47","test","VCC",1,"J","PositivePositive","A","first","first",39,6.02586597382531
"4402","5eec2516eef2124196123a06","but",522,660,913,"T1.33","test","CVV",1,"J","PositiveNegative","A","first","first",40,6.25766758788264
"4403","5eec2516eef2124196123a06","so",368,751,819,"T1.72","test","CVV",1,"J","PositivePositive","A","first","first",41,5.90808293816893
"4404","5eec2516eef2124196123a06","but",473,869,880,"T1.28","test","CVC",1,"J","PositivePositive","A","first","first",42,6.15909538849193
"4405","5eec2516eef2124196123a06","and",446,821,836,"T1.7","test","CVV",1,"J","PositivePositive","A","first","first",43,6.10031895202006
"4406","5eec2516eef2124196123a06","so",623,917,910,"T1.57","test","CVV",1,"J","PositiveNegative","A","first","first",47,6.43454651878745
"4407","5eec2516eef2124196123a06","and",513,678,1390,"T1.12","test","CVV",1,"F","PositivePositive","A","first","first",48,6.24027584517077
"4408","5eec2516eef2124196123a06","but",306,822,863,"T1.38","test","CVV",1,"F","PositiveNegative","A","first","first",49,5.72358510195238
"4409","5eec2516eef2124196123a06","but",475,918,922,"T1.25","test","CVC",1,"J","PositiveNegative","A","first","first",51,6.16331480403464
"4410","5eec2516eef2124196123a06","and",420,600,1148,"T1.18","test","VCC",1,"F","PositivePositive","A","first","first",52,6.04025471127741
"4411","5eec2516eef2124196123a06","but",525,685,858,"T1.46","test","VCC",1,"J","PositiveNegative","A","first","first",53,6.26339826259162
"4412","5eec2516eef2124196123a06","but",302,799,791,"T1.30","test","CVC",1,"F","PositiveNegative","A","first","first",54,5.71042701737487
"4413","5eec2516eef2124196123a06","so",443,1061,792,"T1.70","test","CVC",1,"J","PositivePositive","A","second","second",55,6.09356977004514
"4414","5eec2516eef2124196123a06","so",325,934,1027,"T1.66","test","VCC",1,"F","PositivePositive","A","second","second",57,5.78382518232974
"4415","5eec2516eef2124196123a06","but",350,1063,1266,"T1.43","test","VCV",1,"J","PositivePositive","A","second","second",58,5.85793315448346
"4416","5eec2516eef2124196123a06","so",692,965,1078,"T1.62","test","VCV",1,"F","PositivePositive","A","second","second",60,6.53958595561767
"4417","5eec2516eef2124196123a06","so",474,736,972,"T1.64","test","VCV",1,"J","PositivePositive","A","second","second",62,6.16120732169508
"4418","5eec2516eef2124196123a06","but",672,772,965,"T1.44","test","VCV",1,"F","PositiveNegative","A","second","second",64,6.51025834052315
"4419","5eec2516eef2124196123a06","and",256,949,1926,"T1.5","test","CVC",1,"F","PositivePositive","A","second","second",66,5.54517744447956
"4420","5eec2516eef2124196123a06","and",488,734,1032,"T1.11","test","CVV",1,"F","PositivePositive","A","second","second",68,6.19031540585315
"4421","5eec2516eef2124196123a06","and",518,842,943,"T1.6","test","CVC",1,"F","PositivePositive","A","second","second",69,6.24997524225948
"4422","5eec2516eef2124196123a06","and",413,688,763,"T1.22","test","CVV",1,"J","PositiveNegative","A","second","second",70,6.02344759296103
"4423","5eec2516eef2124196123a06","so",335,724,746,"T1.68","test","VCC",1,"J","PositivePositive","A","second","second",71,5.81413053182507
"4424","5eec2516eef2124196123a06","but",315,675,620,"T1.26","test","CVC",1,"J","PositiveNegative","A","second","second",72,5.75257263882563
"4425","5eec2516eef2124196123a06","and",353,621,604,"T1.2","test","CVC",1,"J","PositivePositive","A","second","second",73,5.8664680569333
"4426","5eec2516eef2124196123a06","and",485,652,682,"T1.16","test","VCC",1,"J","PositivePositive","A","second","second",74,6.18414889093748
"4427","5eec2516eef2124196123a06","so",389,664,714,"T1.49","test","CVC",1,"F","PositivePositive","A","second","second",75,5.96357934361845
"4428","5eec2516eef2124196123a06","but",453,654,661,"T1.27","test","CVC",1,"J","PositivePositive","A","second","second",78,6.11589212548303
"4429","5eec2516eef2124196123a06","but",740,545,676,"T1.34","test","CVV",1,"J","PositiveNegative","A","second","second",81,6.60665018619822
"4430","5eec2516eef2124196123a06","and",529,623,699,"T1.10","test","CVV",1,"F","PositiveNegative","A","second","second",82,6.2709884318583
"4431","5eec2516eef2124196123a06","but",506,806,713,"T1.41","test","VCV",1,"F","PositivePositive","A","second","second",83,6.22653666928747
"4432","5eec2516eef2124196123a06","so",909,574,868,"T1.71","test","CVV",1,"J","PositivePositive","A","second","second",84,6.81234509417748
"4433","5eec2516eef2124196123a06","but",543,679,715,"T1.40","test","CVV",1,"F","PositivePositive","A","second","second",85,6.29710931993394
"4434","5eec2516eef2124196123a06","so",578,596,884,"T1.69","test","CVC",1,"J","PositivePositive","A","second","second",86,6.35957386867238
"4435","5eec2516eef2124196123a06","so",685,554,743,"T1.60","test","CVV",1,"F","PositiveNegative","A","second","second",88,6.52941883826223
"4436","5eec2516eef2124196123a06","but",646,669,861,"T1.36","test","CVV",1,"J","PositivePositive","A","second","second",89,6.4707995037826
"4437","5eec2516eef2124196123a06","so",661,620,763,"T1.63","test","VCV",1,"J","PositiveNegative","A","second","second",91,6.49375383985169
"4438","5eec2516eef2124196123a06","and",628,759,1636,"T1.20","test","CVC",1,"J","PositiveNegative","A","second","second",92,6.4425401664682
"4439","5eec2516eef2124196123a06","but",1460,597,791,"T1.31","test","CVC",1,"F","PositivePositive","A","second","second",94,7.28619171470238
"4440","5eec2516eef2124196123a06","and",534,693,708,"T1.23","test","VCV",1,"J","PositiveNegative","A","second","second",95,6.2803958389602
"4441","5eec2516eef2124196123a06","so",566,704,614,"T1.67","test","VCC",1,"J","PositiveNegative","A","second","second",98,6.33859407820318
"4442","5eec2516eef2124196123a06","but",635,739,608,"T1.45","test","VCC",1,"F","PositivePositive","A","second","second",99,6.45362499889269
"4443","5eec2516eef2124196123a06","and",707,595,793,"T1.13","test","VCV",1,"J","PositivePositive","A","second","second",100,6.56103066589657
"4444","5eec2516eef2124196123a06","and",607,722,1157,"T1.15","test","VCV",1,"F","PositivePositive","A","second","second",101,6.4085287910595
"4445","5eec2516eef2124196123a06","so",660,1110,949,"T1.50","test","CVC",1,"F","PositivePositive","A","second","second",106,6.49223983502047
"4446","5eec2516eef2124196123a06","and",718,777,884,"T1.4","test","CVC",1,"F","PositiveNegative","A","second","second",107,6.57646956904822
"4447","5eec2516eef2124196123a06","but",714,656,790,"T1.37","test","CVV",1,"F","PositiveNegative","A","second","second",108,6.57088296233958
"4448","5f232c73d12b450ca5c68c76","but",2566,2262,3100,"T1.42","test","VCV",1,"J","PositiveNegative","A","first","first",2,7.85010354517558
"4449","5f232c73d12b450ca5c68c76","but",1531,1952,2464,"T1.44","test","VCV",1,"F","PositiveNegative","A","first","first",5,7.33367639565768
"4450","5f232c73d12b450ca5c68c76","and",2018,4219,1854,"T1.2","test","CVC",1,"J","PositivePositive","A","first","first",6,7.60986220091355
